codigo,denominacion_generica_es,denominacion_generica_val,denominacion_especifica,denominacion,regimen,tipo_via,direccion,numero,codigo_postal,localidad,provincia,telefono,fax,cod_edificacion,longitud,latitud,titular,cif,comarca,url_es,url_va,fe_constitucion
12005386,CONSERVATORIO PROFESIONAL DE MÚSICA,CONSERVATORI PROFESSIONAL DE MÚSICA,CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE FELIU,CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE FELIU,PÚB.,CARRER,VALENCIA,S/N,12580,BENICARLÓ,CASTELLÓN/CASTELLÓ,964379162.0,964475908.0,1,0.429636,40.414738,GENERALITAT VALENCIANA,S1200054C,EL BAIX MAESTRAT,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12005386,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12005386,
12005404,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA EDUCANDOS ASO. MUS.TALENSE,ESCOLA PRIVADA DE MÚSICA EDUCANDOS ASO. MUS.TALENSE,PRIV.,AVINGUDA,DE LA CONSTITUCIÓN,S/N,12221,TALES,CASTELLÓN/CASTELLÓ,964617407.0,,1,-0.30782,39.948474,ASOCIACIÓN MUSICAL TALENSE,G12035861,LA PLANA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12005404,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12005404,
12005465,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DE LA UNIÓN MUSICAL,ESCOLA PRIVADA DE MÚSICA DE LA UNIÓN MUSICAL,PRIV.,CARRER,SAN JOSÉ OBRERO,S/N,12549,BETXÍ,CASTELLÓN/CASTELLÓ,964622291.0,,1,-0.202528,39.928168,ASSOCIACIÓ UNIÓ MUSICAL DE BETXÍ,G12231551,LA PLANA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12005465,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12005465,
12005477,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,PRIV.,CARRER,COLÓN,S/N,12500,VINARÒS,CASTELLÓN/CASTELLÓ,964456203.0,,1,0.477533,40.469372,SOCIEDAD MUSICAL LA ALIANZA,G12039350,EL BAIX MAESTRAT,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12005477,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12005477,
12005489,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DE LA UNIÓ MUSICAL,ESCOLA PRIVADA DE MÚSICA DE LA UNIÓ MUSICAL,PRIV.,CARRETERA,DEL PORTELL,S/N,12150,VILAFRANCA,CASTELLÓN/CASTELLÓ,964441608.0,964440183.0,1,-0.255175,40.432061,ASSOCIACIÓ UNIÓN MUSICAL VILLAFRANQUINA,G12350955,ELS PORTS,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12005489,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12005489,
12005635,CONSERVATORIO SUPERIOR DE MÚSICA,CONSERVATORI SUPERIOR DE MÚSICA,CONSERVATORI SUPERIOR DE MÚSICA SALVADOR SEGUÍ,CONSERVATORI SUPERIOR DE MÚSICA SALVADOR SEGUÍ,PÚB.,CARRER,MARQUÉS DE LA ENSENADA,34-36,12003,CASTELLÓ DE LA PLANA,CASTELLÓN/CASTELLÓ,964399455.0,,1,-0.034043,39.982351,GENERALITAT VALENCIANA,Q1200263J,LA PLANA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12005635,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12005635,
12005696,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA METRÒNOM,ESCOLA PRIVADA DE MÚSICA METRÒNOM,PRIV.,CARRER,DOCTOR CLARÀ,12,12002,CASTELLÓ DE LA PLANA,CASTELLÓN/CASTELLÓ,964236571.0,,1,-0.045341,39.985182,ASOCIACIÓN ESCOLA DE MÚSICA METRÒNOM,G12894317,LA PLANA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12005696,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12005696,
12005702,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL CATINENSE,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL CATINENSE,PRIV.,CARRER,MAYOR,1,12513,CATÍ,CASTELLÓN/CASTELLÓ,964409081.0,,1,0.022778,40.471414,ASOCIACIÓN UNIÓN MUSICAL CATINENSE,G12384905,L'ALT MAESTRAT,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12005702,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12005702,
12005714,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL,PRIV.,CARRER,BENICARLÓ,28,12594,ORPESA,CASTELLÓN/CASTELLÓ,964313498.0,,1,0.141941,40.091964,UNIÓN MUSICAL DE OROPESA DEL MAR,G12301339,LA PLANA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12005714,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12005714,
12005726,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA CIUDAD DE PEÑÍSCOLA,ESCOLA PRIVADA DE MÚSICA CIUDAD DE PEÑÍSCOLA,PRIV.,CARRER,MAESTRO ROCA,5-B,12598,PENÍSCOLA,CASTELLÓN/CASTELLÓ,964489801.0,,1,0.399625,40.360235,ASOCIACIÓN MUSICAL VIRGEN DE LA ERMITANA,G12321113,EL BAIX MAESTRAT,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12005726,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12005726,
12005805,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA ARTS,ESCOLA PRIVADA DE MÚSICA ARTS,PRIV.,CARRER,BOTÀNIC CAVANILLES,5,12580,BENICARLÓ,CASTELLÓN/CASTELLÓ,647038570.0,,1,0.423019,40.421215,ASSOCIACIÓ MUSICAL TRITONIO,G56336530,EL BAIX MAESTRAT,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12005805,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12005805,29/02/2000
12005817,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA CONTRAPUNT,ESCOLA PRIVADA DE MÚSICA CONTRAPUNT,PRIV.,CARRER,SIMANCAS,6,12592,XILXES,CASTELLÓN/CASTELLÓ,675634634.0,,1,-0.189122,39.781771,ASSOCIACIÓ CULTURAL CONTRAPUNT,G12508206,LA PLANA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12005817,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12005817,29/02/2000
12005829,ESCUELA PÚBLICA DE MÚSICA,ESCOLA PÚBLICA DE MÚSICA,E. DE MÚSICA MUNICIPAL,E. DE MÚSICA MUNICIPAL,PÚB.,CARRER,PUTJADA DELS LLAVADORS,7,12300,MORELLA,CASTELLÓN/CASTELLÓ,964160034.0,,1,-0.098619,40.620639,AJUNTAMENT DE MORELLA,P1208000H,ELS PORTS,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12005829,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12005829,29/02/2000
12005830,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,PRIV.,AVINGUDA,ONDA,24,12210,RIBESALBES,CASTELLÓN/CASTELLÓ,964610120.0,,1,-0.279226,40.019316,SOCIETAT UNIÓ MUSICAL SANTA CECILIA,G12237574,LA PLANA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12005830,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12005830,29/02/2000
12005842,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA ADRIAN PONZ,ESCOLA PRIVADA DE MÚSICA ADRIAN PONZ,PRIV.,CARRER,NOU,2-4,12194,VALL D'ALBA,CASTELLÓN/CASTELLÓ,692653020.0,,1,-0.035633,40.176166,ASSOCIACIÓ MUSICAL VALL D'ALBENSE,G12296455,LA PLANA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12005842,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12005842,29/02/2000
12005854,ESCUELA PÚBLICA DE MÚSICA,ESCOLA PÚBLICA DE MÚSICA,E. DE MÚSICA MUNICIPAL,E. DE MÚSICA MUNICIPAL,PÚB.,PLAÇA,AJUNTAMENT,3,12413,ALMEDÍJAR,CASTELLÓN/CASTELLÓ,964137018.0,,1,-0.40927,39.872339,AYUNTAMIENTO DE ALMEDÍJAR,P1201000E,L'ALT PALANCIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12005854,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12005854,29/02/2000
12005982,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,PRIV.,PLAÇA,GASPAR I FUSTER,S/N,12140,ALBOCÀSSER,CASTELLÓN/CASTELLÓ,964428001.0,,1,0.023689,40.356336,ASSOCIACIÓ AGRUPACIÓ MUSICAL SANTA CECILIA,G12035804,L'ALT MAESTRAT,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12005982,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12005982,13/03/2001
12005994,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA EN VICENT SERRANO I GIL,ESCOLA PRIVADA DE MÚSICA EN VICENT SERRANO I GIL,PRIV.,CARRER,VENERABLE CURA BELTRÁN,16,12110,ALCORA (L'),CASTELLÓN/CASTELLÓ,964363073.0,,1,-0.211852,40.075904,AGRUPACIÓ MUSICAL L'ALCALATEN DE L'ALCORA,G12246724,L'ALCALATÉN,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12005994,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12005994,13/03/2001
12006007,ESCUELA PRIVADA DE MÚSICA Y DANZA,ESCOLA PRIVADA DE MÚSICA I DANSA,ESCOLA PRIVADA DE MÚSICA I DANSA MESTRE AGUT MANRIQUE,ESCOLA PRIVADA DE MÚSICA I DANSA MESTRE AGUT MANRIQUE,PRIV.,CARRER,ESTRET,1,12550,ALMASSORA,CASTELLÓN/CASTELLÓ,964563273.0,,1,-0.066063,39.943169,ASSOCIACIÓ UNIÓN INST.MUS.LA ESMERALDA D'ALMASSORA,G12039392,LA PLANA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12006007,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12006007,13/03/2001
12006019,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL SANTA CECILIA,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL SANTA CECILIA,PRIV.,CARRER,MAGISTRADO,7,12578,CERVERA DEL MAESTRE,CASTELLÓN/CASTELLÓ,964498003.0,,1,0.279085,40.454601,ASSOCIACIÓ UNIÓN MUSICAL SANTA CECILIA,G12225595,EL BAIX MAESTRAT,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12006019,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12006019,13/03/2001
12006020,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA JOSÉ FERRERES GRANELL,ESCOLA PRIVADA DE MÚSICA JOSÉ FERRERES GRANELL,PRIV.,CARRER,SANTO DOMINGO,36,12170,SANT MATEU,CASTELLÓN/CASTELLÓ,964416179.0,,1,0.181482,40.465774,BANDA DE MÚSICA SANTA CECILIA DE SANT MATEU,G12302139,EL BAIX MAESTRAT,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12006020,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12006020,13/03/2001
12006032,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA SOCIEDAD MUSICAL,ESCUELA PRIVADA DE MÚSICA SOCIEDAD MUSICAL,PRIV.,CARRER,FRAY BONIFACIO FERRER,S/N,12400,SEGORBE,CASTELLÓN/CASTELLÓ,964712403.0,,1,-0.492851,39.849864,SOCIEDAD MUSICAL DE SEGORBE,G12035671,L'ALT PALANCIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12006032,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12006032,13/03/2001
12006044,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA UNIÓ MUSICAL LA LIRA,ESCOLA PRIVADA DE MÚSICA UNIÓ MUSICAL LA LIRA,PRIV.,CARRER,ECCE HOMO,1,12540,VILA-REAL,CASTELLÓN/CASTELLÓ,692029997.0,,1,-0.101396,39.937888,ASSOCIACIÓ UNIÓ MUSICAL LA LIRA DE VILA-REAL,G12100004,LA PLANA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12006044,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12006044,13/03/2001
12006101,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,PRIV.,AVINGUDA,SANT ISIDRE,28,12132,ATZENETA DEL MAESTRAT,CASTELLÓN/CASTELLÓ,699959976.0,,1,-0.171543,40.214546,SOCIETAT MUSICAL BANDA SANTA CECILIA D'ATZENETA,G12214565,L'ALT MAESTRAT,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12006101,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12006101,01/03/2002
12006111,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA AMICS DE LA MÚSICA,ESCOLA PRIVADA DE MÚSICA AMICS DE LA MÚSICA,PRIV.,CARRER,CERVANTES,1,12130,SANT JOAN DE MORÓ,CASTELLÓN/CASTELLÓ,607242850.0,,1,-0.137981,40.059283,AMICS DE LA MÚSICA DE SAN JUAN DE MORO,G12044798,LA PLANA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12006111,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12006111,01/03/2002
12006123,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DE L'ASSOCIACIÓ CULTURAL LA ROCA,ESCOLA PRIVADA DE MÚSICA DE L'ASSOCIACIÓ CULTURAL LA ROCA,PRIV.,CARRER,HERMANAS MAS,2,12192,VILAFAMÉS,CASTELLÓN/CASTELLÓ,964335130.0,,1,-0.05307,40.112887,ASSOCIACIÓ CULTURAL LA ROCA,G12038139,LA PLANA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12006123,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12006123,01/03/2002
12006135,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA SANTA CECILIA,ESCUELA PRIVADA DE MÚSICA SANTA CECILIA,PRIV.,CARRER,LA CADENA,2,12460,VIVER,CASTELLÓN/CASTELLÓ,964141006.0,,1,-0.594494,39.921993,UNIÓN MUSICAL SANTA CECILIA,G12035754,L'ALT PALANCIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12006135,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12006135,01/03/2002
12006226,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,PRIV.,CARRER,PILAR,S/N,12318,CINCTORRES,CASTELLÓN/CASTELLÓ,964181001.0,,1,-0.218445,40.581637,SOCIETAT MUSICAL CINCTORRANA DE CINCTORRES,G12626933,ELS PORTS,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12006226,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12006226,27/03/2003
12006366,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA DE LA UNIÓN MUSICAL Y CULTURAL,ESCUELA PRIVADA DE MÚSICA DE LA UNIÓN MUSICAL Y CULTURAL,PRIV.,PLAÇA,HONDA,15,12410,ALTURA,CASTELLÓN/CASTELLÓ,964146186.0,,1,-0.511656,39.850647,UNIÓN MUSICAL Y CULTURAL ALTURANA,G12036166,L'ALT PALANCIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12006366,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12006366,17/02/2004
12006721,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA VILA DE CALIG,ESCOLA PRIVADA DE MÚSICA VILA DE CALIG,PRIV.,CARRER,REI EN JAUME I,28,12589,CÀLIG,CASTELLÓN/CASTELLÓ,964492939.0,,1,0.352749,40.461056,AGRUPACIÓ MUSICAL VILA DE CALIG,G12419362,EL BAIX MAESTRAT,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12006721,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12006721,12/05/2005
12007048,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA BONRETORN,ESCOLA PRIVADA DE MÚSICA BONRETORN,PRIV.,CARRER,LES CORTS,30,12539,ALQUERIES (LES),CASTELLÓN/CASTELLÓ,964511617.0,,1,-0.109069,39.896312,ASOCIACIÓN CULTURAL BONRETORN,G12491643,LA PLANA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12007048,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12007048,12/04/2006
12007127,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA SI-FA-SOL,ESCOLA PRIVADA DE MÚSICA SI-FA-SOL,PRIV.,CARRER,VALENCIA,30,12590,ALMENARA,CASTELLÓN/CASTELLÓ,650007696.0,,1,-0.228015,39.752729,ASOCIACIÓN MUSICAL SANTA CECILIA DE ALMENARA,G12205936,LA PLANA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12007127,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12007127,28/03/2007
12007371,CONSERVATORIO ELEMENTAL DE MÚSICA,CONSERVATORI ELEMENTAL DE MÚSICA,CONSERVATORI ELEMENTAL DE MÚSICA ABEL MUS,CONSERVATORI ELEMENTAL DE MÚSICA ABEL MUS,PÚB.,CARRER,SANT PERE PASQUAL,S/N,12530,BORRIANA,CASTELLÓN/CASTELLÓ,964033230.0,964033675.0,1,-0.080965,39.888414,AJUNTAMENT DE BORRIANA,Q1200347A,LA PLANA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12007371,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12007371,30/10/2009
12007693,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DE VINARÒS,ESCOLA PRIVADA DE MÚSICA DE VINARÒS,PRIV.,CARRER,ALMERÍA,5-B,12500,VINARÒS,CASTELLÓN/CASTELLÓ,616974347.0,,1,0.469955,40.468417,MONTSIÀ MAESTRAT MÚSICA,G12807426,EL BAIX MAESTRAT,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12007693,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12007693,12/05/2011
12007802,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DE NOTA EN NOTA,ESCOLA PRIVADA DE MÚSICA DE NOTA EN NOTA,PRIV.,CARRER,RONDA,20,12200,ONDA,CASTELLÓN/CASTELLÓ,964033884.0,,1,-0.267727,39.963882,UNIÓN MUSICAL SANTA CECILIA D'ONDA,G12039145,LA PLANA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12007802,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12007802,04/09/2012
12007875,CENTRO AUTORIZADO DE ENSEÑANZAS ARTÍSTICAS PROFESIONALES DE MÚSICA,CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA,CENTRE ENS. PROFESSIONALS DE MÚSICA SAN JOSÉ DE CALASANZ,CENTRE ENS. PROFESSIONALS DE MÚSICA SAN JOSÉ DE CALASANZ,PRIV.,PLAÇA,ESCUELAS PÍAS,27,12002,CASTELLÓ DE LA PLANA,CASTELLÓN/CASTELLÓ,964211300.0,964254928.0,1,-0.042005,39.983528,CASA COMUNIDAD ESCOLAPIA LANDRIANI,R4600418J,LA PLANA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12007875,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12007875,03/09/2014
12007929,ESCUELA PRIVADA DE MÚSICA Y DANZA,ESCOLA PRIVADA DE MÚSICA I DANSA,ESCOLA PRIVADA DE MÚSICA I DANSA CALASANCIA,ESCOLA PRIVADA DE MÚSICA I DANSA CALASANCIA,PRIV.,PLAÇA,ESCUELAS PÍAS,27,12002,CASTELLÓ DE LA PLANA,CASTELLÓN/CASTELLÓ,964211300.0,964254928.0,1,-0.042005,39.983528,CASA COMUNIDAD ESCOLAPIA LANDRIANI,R4600418J,LA PLANA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12007929,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12007929,10/04/2014
12008077,CENTRO AUTORIZADO DE ENSEÑANZAS ARTÍSTICAS PROFESIONALES DE MÚSICA,CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA,CENTRE ENS. PROF. DE MÚSICA ÁGORA LLEDÓ INTERNATIONAL SCHOOL,CENTRE ENS. PROF. DE MÚSICA ÁGORA LLEDÓ INTERNATIONAL SCHOOL,PRIV.,CAMÍ,CAMINÀS,175,12003,CASTELLÓ DE LA PLANA,CASTELLÓN/CASTELLÓ,964723170.0,964723171.0,1,-0.021297,40.001362,"LLEDÓ, INTERNATIONAL SCHOOL, SL",B12039343,LA PLANA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12008077,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12008077,05/08/2016
12008201,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA RAMÓN SALA,ESCOLA PRIVADA DE MÚSICA RAMÓN SALA,PRIV.,CARRER,LA RAPA,10,12190,BORRIOL,CASTELLÓN/CASTELLÓ,606825917.0,,1,-0.071309,40.043231,UNIÓ MUSICAL LIRA BORRIOLENCA,G12452090,LA PLANA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12008201,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12008201,15/02/2017
12008211,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA  ABSALOM CELADES BMFES,ESCOLA PRIVADA DE MÚSICA  ABSALOM CELADES BMFES,PRIV.,CARRER,SANT CRISTÒFOL,5,12160,BENASSAL,CASTELLÓN/CASTELLÓ,620070002.0,,1,-0.141647,40.377738,BANDA DE MÚSICA FONT D'EN SEGURES,V12292652,L'ALT MAESTRAT,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12008211,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12008211,15/02/2017
12008223,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA SAMVO,ESCOLA PRIVADA DE MÚSICA SAMVO,PRIV.,CARRER,VILA-REAL,23,12200,ONDA,CASTELLÓN/CASTELLÓ,652786608.0,,1,-0.264611,39.965733,SOCIETAT ARTÍSTIC MUSICAL VILA D'ONDA,G12914065,LA PLANA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12008223,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12008223,28/03/2017
12008302,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA SOLFEJANT SUM,ESCOLA PRIVADA DE MÚSICA SOLFEJANT SUM,PRIV.,CARRER,SAN RAMON,48,12593,MONCOFA,CASTELLÓN/CASTELLÓ,615353590.0,,1,-0.143365,39.805981,SOCIEDAD CULTURAL UNIÓN MUSICAL SANTA CECILIA DE MONCOFA,G12033965,LA PLANA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12008302,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12008302,14/05/2018
12008314,ESCUELA PRIVADA DE MÚSICA Y DANZA,ESCOLA PRIVADA DE MÚSICA I DANSA,ESCOLA PRIVADA DE MÚSICA I DANSA JOAQUÍN NEBOT,ESCOLA PRIVADA DE MÚSICA I DANSA JOAQUÍN NEBOT,PRIV.,CARRER,MESTRE GOTERRIS,19,12540,VILA-REAL,CASTELLÓN/CASTELLÓ,964526646.0,,1,-0.098367,39.937032,CENTRO DE ESTUDIOS Y ACTIV.MUSICALES MAESTRO GOTERRIS,G12097028,LA PLANA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=12008314,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=12008314,14/05/2018
